,age,job,marital,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,y
28887,53,11,1,0,2180,0,0,30,4,89,3,999,0,0
28888,32,1,2,0,1465,0,0,30,4,118,5,999,0,0
28889,41,10,0,0,692,1,0,30,4,249,3,245,3,0
28890,30,1,1,0,373,1,0,30,4,353,2,228,4,0
28891,40,4,1,0,541,1,0,30,4,431,2,999,0,0
28892,59,2,1,0,2605,0,0,30,4,85,2,999,0,0
28893,46,10,1,0,43,1,0,30,4,162,3,2,7,0
28894,49,5,1,0,-969,0,0,30,4,61,2,2,1,0
28895,35,1,2,0,1721,0,0,30,4,103,3,999,0,0
28896,28,1,1,0,12,1,0,30,4,73,3,256,3,0
28897,33,5,2,0,1859,1,0,30,4,1169,4,999,0,0
28898,37,8,2,0,1534,0,0,30,4,267,6,999,0,0
28899,30,10,2,0,316,1,1,30,4,130,2,2,2,0
28900,49,5,1,0,15,0,0,30,4,166,3,2,2,0
28901,30,2,2,0,49,0,0,30,4,808,2,999,0,1
28902,28,5,2,0,2080,0,0,30,4,399,2,2,1,0
28903,31,11,2,0,163,0,0,30,4,707,2,2,1,1
28904,26,8,2,0,110,0,0,30,4,1136,2,999,0,1
28905,31,8,2,0,295,0,0,2,3,78,5,999,0,0
28906,66,4,1,0,1929,0,0,2,3,169,1,999,0,0
28907,33,5,1,0,1071,0,0,2,3,84,2,174,4,0
28908,57,6,1,0,523,0,1,2,3,49,6,999,0,0
28909,46,5,1,0,699,0,0,2,3,241,1,999,0,0
28910,29,8,2,0,536,1,0,2,3,30,5,999,0,0
28911,43,1,1,0,764,1,0,2,3,118,1,999,0,0
28912,36,1,2,0,115,0,0,2,3,225,1,999,0,0
28913,27,10,2,0,90,0,0,2,3,82,3,999,0,0
28914,36,2,1,0,937,1,0,2,3,29,4,999,0,0
28915,32,5,1,0,71,0,0,2,3,75,1,999,0,0
28916,29,1,2,0,124,0,0,2,3,94,1,5,2,0
28917,21,11,2,0,1333,0,0,2,3,120,1,999,0,0
28918,48,1,2,0,2091,0,0,2,3,94,1,999,0,0
28919,44,7,1,0,335,0,0,2,3,105,1,999,0,0
28920,43,5,1,0,228,1,0,2,3,84,1,999,0,0
28921,57,5,1,0,8141,0,0,2,3,37,1,999,0,0
28922,40,10,0,0,0,1,0,2,3,67,1,999,0,0
28923,38,2,1,0,168,0,1,2,3,151,1,999,0,0
28924,62,10,1,0,973,0,0,2,3,326,1,999,0,1
28925,36,10,2,0,265,1,1,2,3,88,1,273,1,0
28926,53,8,1,0,660,0,0,2,3,210,1,272,2,0
28927,34,10,2,0,258,0,0,2,3,103,1,999,0,0
28928,39,3,2,0,879,1,1,2,3,99,1,999,0,0
28929,44,2,1,0,294,1,0,2,3,246,1,259,2,0
28930,52,5,1,0,72,0,0,2,3,222,1,999,0,0
28931,40,10,2,0,1646,1,0,2,3,215,1,242,2,1
28932,34,11,1,0,181,1,0,2,3,110,1,999,0,0
28933,57,4,0,0,3767,0,0,2,3,19,6,999,0,0
28934,37,5,0,0,88,0,0,2,3,608,1,999,0,0
28935,45,11,1,0,2040,0,0,2,3,803,1,999,0,1
28936,31,5,2,0,1130,1,0,2,3,181,1,264,3,0
28937,45,10,0,0,441,1,0,2,3,535,1,999,0,0
28938,46,10,1,0,700,1,1,2,3,299,1,999,0,0
28939,46,10,1,0,363,1,0,2,3,346,1,180,3,0
28940,42,2,1,0,1288,1,0,2,3,18,1,999,0,0
28941,55,10,1,1,-308,0,0,2,3,781,1,999,0,1
28942,60,1,0,0,4519,0,0,2,3,152,1,999,0,0
28943,47,10,1,0,349,1,1,2,3,112,1,273,1,0
28944,35,5,1,0,495,0,0,2,3,282,1,999,0,0
28945,33,1,2,0,79,0,0,2,3,674,1,999,0,0
28946,43,1,1,0,877,1,0,2,3,135,1,999,0,0
28947,61,6,1,0,0,0,0,2,3,75,1,999,0,0
28948,37,2,1,0,89,1,0,2,3,393,1,245,4,0
28949,59,6,0,0,979,1,0,2,3,281,1,999,0,0
28950,40,5,1,0,432,1,1,2,3,101,1,999,0,0
28951,45,2,1,0,196,1,0,2,3,91,1,999,0,0
28952,33,5,2,0,361,1,0,2,3,81,1,999,0,0
28953,22,9,2,0,2162,0,0,2,3,168,1,999,0,0
28954,37,11,1,0,941,0,0,2,3,280,1,999,0,0
28955,34,5,1,0,0,0,0,2,3,327,1,999,0,0
28956,32,1,2,0,1,0,0,2,3,75,1,208,1,0
28957,38,10,1,0,20,0,0,2,3,147,1,999,0,0
28958,22,9,2,0,148,0,0,2,3,928,1,999,0,0
28959,55,5,0,0,446,0,0,2,3,159,1,999,0,0
28960,48,8,1,0,1555,0,0,2,3,121,1,999,0,0
28961,50,1,1,0,-185,0,0,2,3,97,1,999,0,0
28962,48,2,2,0,-269,0,0,2,3,167,1,263,3,0
28963,46,8,0,0,-179,0,0,2,3,151,1,214,2,0
28964,53,5,1,0,-264,0,1,2,3,150,1,999,0,0
28965,62,6,1,0,1495,0,0,2,3,265,1,999,0,1
28966,40,5,1,0,572,0,0,2,3,133,3,5,2,0
28967,47,10,0,0,129,0,0,2,3,110,2,222,2,0
28968,36,8,1,0,812,1,1,2,3,138,2,999,0,0
28969,29,10,2,0,2325,0,0,2,3,125,1,999,0,1
28970,37,8,2,0,21,1,0,2,3,96,1,271,2,0
28971,39,1,0,0,7,1,0,2,3,550,1,999,0,0
28972,26,5,2,0,212,0,0,2,3,62,1,999,0,0
28973,38,2,1,0,757,1,0,2,3,133,1,272,1,0
28974,38,5,1,0,1198,1,0,2,3,63,1,999,0,0
28975,56,8,0,0,218,1,0,2,3,113,2,249,2,0
28976,37,2,1,0,520,1,0,2,3,54,1,255,2,0
28977,47,5,2,0,86,0,0,2,3,1086,1,999,0,1
28978,31,10,2,0,118,0,0,2,3,50,1,999,0,0
28979,55,4,1,0,5,0,0,2,3,269,1,206,2,0
28980,36,1,1,0,-206,1,0,2,3,122,1,999,0,0
28981,50,11,0,0,1088,0,0,2,3,749,1,999,0,1
28982,45,1,1,0,1097,1,1,2,3,174,1,208,1,0
28983,39,2,1,0,0,0,0,2,3,731,1,193,3,0
28984,40,1,1,0,5,0,0,2,3,174,1,999,0,0
28985,55,5,0,0,347,1,0,2,3,115,1,999,0,0
28986,42,1,0,0,814,1,0,2,3,326,5,999,0,0
28987,52,10,1,0,279,0,1,2,3,72,1,203,3,0
28988,36,2,2,0,367,0,0,2,3,217,1,221,1,0
28989,34,5,1,0,0,0,0,2,3,270,1,999,0,0
28990,28,1,2,0,53,0,0,2,3,67,1,999,0,0
28991,39,8,2,0,1222,1,0,2,3,251,1,242,2,0
28992,59,6,1,0,866,0,1,2,3,88,1,208,1,0
28993,41,8,0,0,0,1,0,2,3,20,1,999,0,0
28994,44,11,1,0,0,1,0,2,3,699,1,272,1,1
28995,44,10,1,0,-1317,1,0,2,3,371,1,999,0,0
28996,40,8,1,0,0,1,1,2,3,226,2,999,0,0
28997,56,11,1,0,0,0,0,2,3,492,1,999,0,1
28998,53,7,1,0,451,1,0,2,3,125,1,249,2,0
28999,32,5,1,0,1852,0,0,2,3,175,2,999,0,0
29000,26,10,2,0,3244,0,0,2,3,141,1,5,1,0
29001,51,10,1,0,1490,1,0,2,3,177,1,199,2,0
29002,43,10,1,0,576,0,0,2,3,229,1,999,0,0
29003,50,8,1,0,545,0,0,2,3,72,1,999,0,0
29004,49,7,1,0,289,1,0,2,3,243,1,999,0,0
29005,47,1,0,0,207,1,0,2,3,244,1,271,4,0
29006,32,1,0,0,714,0,0,2,3,221,1,999,0,0
29007,37,8,0,0,490,1,0,2,3,73,1,999,0,0
29008,58,6,1,0,662,1,0,2,3,389,1,999,0,0
29009,53,8,1,0,1563,1,0,2,3,124,2,5,1,0
29010,35,10,1,0,1,0,0,2,3,215,2,999,0,0
29011,55,5,0,0,-207,0,0,2,3,211,1,999,0,0
29012,49,2,2,0,-367,1,0,2,3,98,1,207,1,0
29013,37,10,2,0,194,1,0,2,3,144,1,999,0,0
29014,57,11,1,0,5126,1,0,2,3,113,2,999,0,0
29015,60,10,1,0,216,1,1,2,3,214,1,999,0,0
29016,37,1,0,0,506,1,0,2,3,446,2,273,1,0
29017,51,10,0,0,3962,1,0,2,3,267,1,999,0,0
29018,36,1,2,0,-207,0,0,2,3,83,1,999,0,0
29019,39,10,1,0,186,0,0,2,3,171,1,999,0,0
29020,42,2,1,0,199,1,0,2,3,272,1,999,0,0
29021,36,1,1,0,854,1,0,2,3,130,1,999,0,0
29022,38,5,1,0,106,0,0,2,3,124,1,999,0,0
29023,31,10,2,1,25,0,0,2,3,381,1,999,0,0
29024,39,9,2,0,2103,0,0,2,3,588,1,999,0,1
29025,56,5,1,0,363,0,0,2,3,49,1,999,0,0
29026,35,2,2,0,278,0,0,2,3,60,1,999,0,0
29027,47,1,1,0,2152,0,0,2,3,138,1,999,0,0
29028,38,8,1,0,-301,0,1,2,3,182,1,999,0,0
29029,43,3,1,0,629,1,0,2,3,70,3,265,4,0
29030,39,2,1,0,1044,1,0,2,3,158,1,999,0,0
29031,40,2,1,0,123,1,0,2,3,247,1,241,3,0
29032,45,7,1,0,430,1,0,2,3,221,1,206,2,0
29033,48,2,1,0,578,1,0,2,3,70,1,250,1,0
29034,42,3,1,0,46,0,0,2,3,1013,1,999,0,0
29035,54,10,1,0,306,0,0,2,3,107,1,999,0,0
29036,59,6,2,0,2,0,0,2,3,935,1,999,0,1
29037,45,4,0,0,221,0,0,2,3,93,1,235,1,0
29038,58,2,0,0,1103,1,0,2,3,226,1,202,4,0
29039,47,10,1,0,332,1,0,2,3,276,1,269,1,0
29040,60,10,1,0,358,0,0,2,3,95,1,216,2,0
29041,30,5,1,0,503,1,0,2,3,96,1,999,0,0
29042,35,10,0,0,2823,1,0,2,3,229,1,999,0,0
29043,40,11,2,0,97,1,1,2,3,73,1,252,1,0
29044,48,2,1,0,439,1,0,2,3,212,1,249,2,0
29045,36,10,0,0,-94,1,0,2,3,185,1,252,2,0
29046,31,11,0,0,256,1,0,2,3,264,1,201,2,0
29047,54,8,1,0,514,1,0,2,3,109,1,186,3,0
29048,49,2,1,0,0,1,0,2,3,210,1,999,0,0
29049,46,1,0,0,0,1,0,2,3,149,1,999,0,0
29050,40,11,0,0,507,1,0,2,3,134,1,266,7,0
29051,30,5,2,0,604,0,1,2,3,475,1,999,0,0
29052,39,10,2,0,614,1,0,2,3,166,1,258,1,0
29053,31,10,2,0,44,0,0,2,3,200,5,175,2,0
29054,34,2,2,0,186,0,0,2,3,342,1,999,0,0
29055,31,8,2,0,469,0,1,2,3,111,1,999,0,0
29056,28,9,2,0,330,0,0,2,3,197,1,999,0,0
29057,58,6,1,0,195,0,0,2,3,41,1,999,0,0
29058,32,8,1,0,289,1,0,2,3,63,1,257,2,0
29059,41,1,1,0,108,1,0,2,3,210,1,999,0,0
29060,47,3,1,0,583,1,0,2,3,495,1,258,2,0
29061,58,1,0,0,0,1,0,2,3,244,1,229,5,0
29062,31,5,1,0,197,1,0,2,3,105,1,999,0,0
29063,37,7,2,0,349,1,1,2,3,165,1,999,0,0
29064,43,5,0,0,51,0,0,2,3,430,1,999,0,1
29065,34,2,1,0,-271,1,1,2,3,90,1,252,2,0
29066,38,8,1,0,304,0,1,2,3,238,1,214,1,0
29067,38,10,1,0,447,1,0,2,3,224,1,269,1,0
29068,37,2,1,0,708,1,0,2,3,51,1,999,0,0
29069,40,6,1,0,407,1,0,2,3,200,1,271,1,0
29070,28,5,2,0,33,0,0,2,3,271,7,999,0,0
29071,56,10,1,0,778,0,0,2,3,315,2,208,1,0
29072,36,11,1,0,533,1,0,2,3,619,1,272,1,0
29073,60,5,1,0,553,1,0,2,3,343,1,210,3,0
29074,36,5,1,0,763,0,0,2,3,50,1,999,0,0
29075,56,2,1,0,659,1,0,2,3,148,1,188,3,0
29076,37,8,2,0,174,1,0,2,3,134,1,271,2,0
29077,36,10,2,0,210,0,0,2,3,65,1,999,0,0
29078,38,1,1,0,-500,0,1,2,3,67,1,195,5,0
29079,48,8,1,0,74,0,0,2,3,201,1,999,0,0
29080,53,5,1,0,478,1,0,2,3,66,1,264,2,0
29081,38,10,1,0,10,0,0,2,3,86,1,161,5,0
29082,27,8,1,0,921,0,0,2,3,141,1,999,0,0
29083,27,10,1,0,10451,1,0,2,3,45,1,999,0,0
29084,46,3,1,0,0,0,0,2,3,64,1,999,0,0
29085,45,8,1,0,-75,1,0,2,3,134,1,252,1,0
29086,46,2,1,0,1941,1,0,2,3,90,1,999,0,0
29087,48,2,1,0,244,1,1,2,3,212,1,999,0,0
29088,30,1,2,0,585,0,1,2,3,7,6,999,0,0
29089,40,2,1,0,746,1,1,2,3,241,1,262,3,0
29090,60,5,1,0,92,0,0,2,3,447,1,999,0,0
29091,32,8,2,0,6857,0,0,2,3,216,1,999,0,0
29092,48,8,1,0,51,1,1,2,3,90,1,262,1,0
29093,58,1,1,0,580,0,1,2,3,161,3,5,3,0
29094,45,10,1,0,1818,0,0,2,3,197,1,241,2,0
29095,47,1,2,0,15,0,0,2,3,71,1,266,4,0
29096,53,5,1,0,798,1,0,2,3,45,1,217,2,0
29097,43,8,1,0,790,0,0,2,3,126,1,999,0,0
29098,53,10,1,0,7984,1,0,2,3,151,1,999,0,0
29099,54,7,1,0,534,1,0,2,3,165,1,188,4,0
29100,36,1,1,0,96,0,0,2,3,302,1,999,0,1
29101,31,11,2,0,284,1,0,2,3,855,1,999,0,1
29102,36,2,2,0,50,0,0,2,3,38,1,999,0,0
29103,38,8,2,0,-196,1,0,2,3,60,1,271,1,0
29104,31,10,0,0,304,0,0,2,3,133,2,999,0,0
29105,35,1,2,0,994,0,0,2,3,75,2,999,0,0
29106,34,5,1,0,28,1,0,2,3,504,1,999,0,0
29107,35,2,1,0,0,0,1,2,3,154,2,999,0,0
29108,46,5,1,0,587,0,0,2,3,186,1,999,0,0
29109,27,9,2,0,1411,0,0,2,3,92,1,999,0,0
29110,38,8,2,0,4317,1,0,2,3,216,2,999,0,0
29111,47,5,2,0,585,1,0,2,3,100,1,999,0,0
29112,43,2,1,0,575,0,0,2,3,237,1,999,0,0
29113,28,10,2,0,-481,1,1,2,3,100,1,999,0,0
29114,54,10,1,0,719,1,0,2,3,242,1,264,1,0
29115,31,8,1,0,442,1,0,2,3,69,1,270,2,0
29116,42,5,2,0,336,1,0,2,3,142,6,195,3,0
29117,34,3,1,0,-508,1,0,2,3,282,1,999,0,0
29118,37,5,1,0,767,0,1,2,3,204,1,999,0,0
29119,29,11,2,0,875,0,0,2,3,137,1,999,0,0
29120,26,9,2,0,376,0,0,2,3,237,2,999,0,0
29121,34,2,1,0,1873,1,0,2,3,192,1,999,0,0
29122,29,10,2,0,120,0,0,2,3,110,3,999,0,0
29123,26,5,2,0,761,0,0,2,3,362,1,999,0,0
29124,33,10,2,0,1327,1,0,2,3,20,7,999,0,0
29125,30,1,2,0,267,0,0,2,3,124,1,999,0,0
29126,42,7,2,0,924,0,0,2,3,127,1,999,0,0
29127,29,1,2,0,196,0,0,2,3,268,1,999,0,0
29128,41,5,1,0,243,1,0,2,3,199,1,999,0,0
29129,34,10,1,0,1301,0,0,2,3,56,1,999,0,0
29130,35,10,1,0,723,0,0,2,3,324,1,999,0,0
29131,29,5,1,0,-45,0,0,2,3,180,1,999,0,0
29132,28,8,2,0,0,0,0,2,3,188,1,206,2,0
29133,34,5,1,0,926,0,1,2,3,655,2,999,0,0
29134,38,8,1,0,8876,0,0,2,3,280,1,75,1,0
29135,31,1,2,0,5,0,1,2,3,75,1,206,1,0
29136,26,5,2,0,0,0,1,2,3,145,1,199,1,0
29137,39,10,1,0,794,0,0,2,3,182,1,999,0,0
29138,27,5,2,1,1414,1,0,2,3,95,1,999,0,0
29139,35,1,1,0,643,1,0,2,3,346,2,999,0,0
29140,41,5,2,0,-24,1,0,2,3,437,1,999,0,0
29141,44,11,2,0,7822,1,0,2,3,20,1,999,0,0
29142,59,2,1,0,0,0,0,2,3,173,1,999,0,0
29143,37,5,1,0,10,0,1,2,3,164,1,250,2,0
29144,34,11,0,0,182,1,0,2,3,170,1,999,0,0
29145,40,2,1,0,418,0,0,2,3,84,2,999,0,0
29146,36,8,1,0,145,1,0,2,3,109,1,252,2,0
29147,41,2,0,0,-224,1,0,2,3,108,2,999,0,0
29148,36,5,1,0,853,1,1,2,3,408,1,999,0,0
29149,54,11,0,0,6745,0,0,2,3,39,1,999,0,0
29150,38,7,1,0,290,1,0,2,3,123,1,258,1,0
29151,46,4,1,0,0,0,0,2,3,161,1,999,0,0
29152,38,5,1,0,661,1,0,2,3,366,1,999,0,0
29153,55,5,1,0,621,0,1,2,3,114,1,208,1,0
29154,33,5,2,0,474,1,0,2,3,62,1,179,3,0
29155,36,1,1,0,131,1,0,2,3,83,1,999,0,0
29156,40,10,1,0,504,1,0,2,3,96,1,266,1,0
29157,46,2,0,0,216,0,0,2,3,173,1,999,0,0
29158,83,6,1,0,425,0,0,2,3,912,1,999,0,0
29159,46,1,1,0,469,1,0,2,3,75,1,264,10,0
29160,38,10,1,0,201,1,0,2,3,43,1,999,0,0
29161,36,11,0,0,1366,0,1,2,3,131,1,999,0,0
29162,59,2,1,0,410,1,0,2,3,136,1,999,0,0
29163,30,5,2,0,45,0,0,2,3,211,2,999,0,0
29164,31,10,2,0,775,0,0,2,3,361,1,999,0,0
29165,34,5,1,0,490,1,0,2,3,491,1,999,0,0
29166,35,8,1,0,-50,0,0,2,3,71,1,999,0,0
29167,29,1,2,0,1027,1,0,2,3,177,1,999,0,1
29168,55,7,0,0,1530,0,0,2,3,166,1,216,1,0
29169,34,1,1,0,50,1,0,2,3,173,1,258,2,0
29170,31,8,2,0,125,0,0,2,3,360,1,999,0,0
29171,32,5,2,0,207,1,0,2,3,56,1,999,0,0
29172,32,1,1,0,56,1,0,2,3,275,1,258,1,0
29173,37,2,1,0,-67,0,0,2,3,157,1,999,0,0
29174,36,1,1,0,0,1,0,2,3,236,2,252,1,0
29175,41,4,1,0,1332,0,0,2,3,122,3,999,0,0
29176,42,2,1,0,1455,1,0,2,3,279,2,269,2,0
29177,40,8,1,0,683,1,0,2,3,299,2,999,0,0
29178,39,5,2,0,-145,1,0,2,3,268,2,196,2,0
29179,52,11,1,0,3175,0,0,2,3,165,1,999,0,0
29180,45,5,1,0,474,1,1,2,3,190,4,264,4,0
29181,60,6,1,0,174,1,1,2,3,157,2,252,1,0
29182,40,5,1,0,543,1,0,2,3,349,2,262,275,0
29183,36,5,1,0,82,0,0,2,3,124,1,178,4,0
29184,57,1,1,0,11,0,0,2,3,261,1,265,3,0
29185,34,10,1,0,-624,0,0,2,3,20,8,999,0,0
29186,37,5,1,0,1404,1,0,2,3,97,1,999,0,0
29187,49,1,1,0,359,1,0,2,3,231,2,271,1,0
29188,37,5,1,0,59,1,1,2,3,319,1,213,1,0
29189,38,3,1,0,136,1,1,2,3,113,2,999,0,0
29190,41,1,1,0,437,1,0,2,3,138,1,999,0,0
29191,46,8,0,0,973,0,0,2,3,297,1,999,0,0
29192,32,5,1,0,55,0,0,2,3,124,3,999,0,0
29193,38,2,1,0,489,1,0,2,3,218,1,999,0,0
29194,40,8,0,0,687,1,0,2,3,531,1,208,1,1
29195,44,5,1,0,991,0,0,2,3,194,1,999,0,0
29196,48,1,2,0,303,1,1,2,3,142,1,189,4,0
29197,35,5,2,0,688,0,0,2,3,504,1,999,0,0
29198,28,5,2,0,224,1,0,2,3,97,3,999,0,0
29199,31,10,2,0,1625,0,0,2,3,158,1,999,0,0
29200,33,5,2,0,1021,0,0,2,3,734,1,999,0,0
29201,43,5,1,1,16,0,0,2,3,154,2,999,0,0
29202,60,6,1,0,2557,1,0,2,3,415,1,999,0,1
29203,31,1,2,0,338,0,0,2,3,155,2,999,0,0
29204,29,5,2,0,29,0,0,2,3,144,1,999,0,0
29205,27,9,2,0,1625,0,0,2,3,180,5,999,0,0
29206,36,2,1,0,-42,0,1,2,3,521,2,193,2,0
29207,33,5,2,0,5437,0,0,2,3,78,1,999,0,0
29208,33,1,1,0,3519,0,0,2,3,161,1,999,0,0
29209,45,4,1,0,40,1,0,2,3,68,1,999,0,0
29210,43,5,1,0,0,0,0,2,3,319,2,999,0,0
29211,34,2,1,0,7,1,1,2,3,171,2,193,2,0
29212,43,10,2,0,257,1,0,2,3,64,2,999,0,0
29213,53,1,0,0,372,0,1,2,3,126,2,999,0,0
29214,59,5,1,0,3401,0,0,2,3,111,1,999,0,0
29215,46,5,1,0,5261,0,0,2,3,215,1,999,0,0
29216,35,8,0,0,6,0,0,2,3,111,1,999,0,0
29217,26,9,2,0,2469,0,0,2,3,406,1,999,0,0
29218,49,7,1,0,147,0,1,2,3,559,1,189,4,0
29219,40,5,1,0,0,1,0,2,3,279,1,999,0,0
29220,53,10,2,0,-167,1,1,2,3,289,1,999,0,0
29221,61,4,2,0,893,0,0,2,3,324,1,999,0,0
29222,36,11,1,0,608,1,0,2,3,114,1,263,3,0
29223,32,5,1,0,141,0,0,2,3,64,2,999,0,0
29224,42,5,1,0,0,1,1,2,3,854,1,999,0,0
29225,31,5,2,0,630,0,0,2,3,70,2,999,0,0
29226,28,9,2,0,689,0,0,2,3,36,1,999,0,0
29227,35,8,1,0,630,1,0,2,3,134,1,271,2,0
29228,28,11,2,0,0,0,0,2,3,39,1,999,0,0
29229,38,5,1,0,1308,1,0,2,3,626,1,999,0,1
29230,57,1,1,0,567,1,0,2,3,87,2,265,3,0
29231,33,3,1,0,606,1,0,2,3,194,1,999,0,0
29232,58,6,1,0,1227,0,0,2,3,277,1,999,0,0
29233,26,9,2,0,5569,0,0,2,3,236,1,999,0,0
29234,41,5,1,0,0,1,0,2,3,154,2,264,1,0
29235,45,5,1,0,3857,1,0,2,3,195,1,999,0,0
29236,43,2,1,0,1109,1,0,2,3,115,3,264,2,0
29237,60,2,1,0,272,0,0,2,3,421,1,999,0,0
29238,33,5,1,0,73,1,0,2,3,214,1,999,0,0
29239,58,6,1,0,158,1,1,2,3,156,5,999,0,0
29240,45,11,1,0,0,1,0,2,3,570,2,999,0,0
29241,38,1,0,0,485,1,0,2,3,252,1,999,0,0
29242,29,5,2,0,642,0,0,2,3,156,3,999,0,0
29243,32,2,2,0,2142,0,0,2,3,406,1,999,0,0
29244,41,8,0,0,840,1,0,2,3,938,1,999,0,1
29245,27,2,1,0,0,0,0,2,3,45,1,999,0,0
29246,29,2,1,0,1074,0,0,2,3,153,1,999,0,0
29247,48,2,0,1,-535,1,0,2,3,115,2,187,2,0
29248,39,5,1,0,1253,0,0,2,3,337,1,999,0,0
29249,58,5,0,0,5701,0,0,2,3,521,1,999,0,1
29250,27,1,2,0,43,0,0,2,3,95,3,999,0,0
29251,48,8,1,0,22,0,0,2,3,429,2,999,0,0
29252,40,8,1,0,809,0,0,2,3,114,1,999,0,0
29253,31,11,2,0,1,0,0,2,3,19,6,999,0,0
29254,52,8,1,0,416,1,0,2,3,198,2,999,0,0
29255,43,2,1,0,597,1,0,2,3,87,1,263,1,0
29256,38,10,2,0,103,1,0,2,3,159,1,187,3,0
29257,31,8,0,0,139,0,0,2,3,178,1,999,0,0
29258,31,5,2,0,783,1,0,2,3,221,2,272,1,0
29259,53,10,1,0,4930,0,1,2,3,228,2,999,0,0
29260,32,5,2,0,453,1,0,2,3,544,1,269,2,0
29261,75,6,0,0,46,0,0,2,3,294,1,999,0,0
29262,37,10,1,0,494,1,0,2,3,247,2,269,3,0
29263,75,6,1,0,3324,0,0,2,3,149,1,999,0,0
29264,60,8,1,0,292,0,1,2,3,260,5,195,4,0
29265,61,5,1,0,6016,0,0,2,3,670,3,999,0,1
29266,30,10,2,0,57,0,0,2,3,465,2,999,0,0
29267,48,2,2,0,8990,0,0,2,3,1790,2,999,0,1
29268,32,1,2,0,2004,0,0,2,3,141,1,75,1,0
29269,26,2,2,0,494,0,0,2,3,237,1,999,0,0
29270,38,5,1,0,1187,1,1,2,3,157,1,999,0,0
29271,29,2,1,0,321,1,1,2,3,102,2,999,0,0
29272,36,5,1,0,630,0,0,2,3,285,1,999,0,1
29273,42,11,2,0,1523,1,0,2,3,736,1,999,0,0
29274,57,5,1,0,123,0,0,2,3,154,2,999,0,0
29275,37,5,2,0,230,1,1,2,3,120,2,272,1,0
29276,45,1,1,0,1214,1,0,2,3,150,2,189,2,0
29277,26,8,2,0,37,0,1,2,3,219,5,999,0,0
29278,35,10,1,0,1526,1,0,2,3,236,2,217,4,0
29279,41,8,0,0,-376,1,0,2,3,421,3,238,9,0
29280,33,1,1,0,482,1,0,2,3,249,1,999,0,0
29281,31,5,1,0,4015,1,0,2,3,95,2,241,3,0
29282,31,5,2,0,1017,0,0,2,3,83,1,999,0,0
29283,38,11,2,0,2876,0,0,2,3,245,2,999,0,0
29284,39,1,0,0,442,1,0,2,3,204,2,257,2,0
29285,56,3,1,0,5838,0,0,2,3,116,2,230,2,0
29286,35,1,1,0,1145,1,0,2,3,82,2,999,0,0
29287,33,2,2,0,123,0,0,2,3,175,2,999,0,0
29288,31,5,2,0,3283,0,0,2,3,258,1,73,1,1
29289,46,5,0,0,665,1,0,2,3,158,2,207,1,0
29290,31,10,1,0,671,0,0,2,3,119,2,175,2,0
29291,30,7,2,0,432,1,0,2,3,402,1,999,0,1
29292,57,10,1,0,589,1,0,2,3,223,1,76,4,0
29293,26,10,2,0,15161,0,0,2,3,280,1,999,0,1
29294,32,1,2,0,613,1,0,2,3,88,1,999,0,0
29295,54,5,0,0,2037,0,0,2,3,96,1,999,0,0
29296,55,6,1,0,-185,0,1,2,3,463,2,999,0,0
29297,67,6,1,0,2841,0,0,2,3,62,1,999,0,0
29298,53,5,1,0,1759,0,0,2,3,220,3,999,0,0
29299,30,1,2,0,3156,0,0,2,3,170,1,999,0,0
29300,29,1,2,0,-498,1,0,2,3,99,3,227,14,0
29301,46,10,1,0,304,0,0,2,3,202,2,999,0,0
29302,26,7,2,0,458,1,1,2,3,117,7,999,0,0
29303,37,10,2,0,-1,1,0,2,3,223,2,200,7,0
29304,38,1,2,0,569,1,1,2,3,164,2,272,2,0
29305,28,5,2,0,233,0,0,2,3,51,2,999,0,0
29306,41,5,2,0,601,1,1,2,3,457,2,999,0,0
29307,49,11,1,0,157,1,0,2,3,131,2,999,0,0
29308,36,5,2,0,601,0,0,2,3,237,2,999,0,0
29309,40,3,0,0,1247,1,0,2,3,445,2,999,0,0
29310,43,1,2,0,-247,1,1,2,3,751,2,76,4,1
29311,34,10,1,0,4,1,0,2,3,105,2,263,1,0
29312,42,5,1,0,477,1,0,2,3,413,2,242,3,0
29313,39,8,1,0,52,0,0,2,3,1420,3,999,0,1
29314,33,11,2,0,617,0,0,2,3,620,2,999,0,0
29315,53,10,1,0,598,0,0,2,3,340,3,264,2,0
29316,27,10,2,0,0,1,0,2,3,168,1,999,0,0
29317,39,3,1,0,4,1,1,2,3,871,4,999,0,0
29318,55,11,1,0,1339,0,0,2,3,299,2,999,0,0
29319,49,2,1,0,4,1,1,2,3,161,2,999,0,0
29320,47,10,1,0,1167,1,0,2,3,139,3,73,2,0
29321,57,6,1,0,485,0,0,2,3,79,2,187,2,0
29322,83,6,1,0,6236,0,0,2,3,283,2,999,0,0
29323,39,2,1,0,541,1,0,2,3,361,2,258,1,0
29324,70,5,1,0,13297,0,0,2,3,579,2,999,0,0
29325,35,2,1,0,526,1,0,2,3,914,2,999,0,0
29326,29,5,1,0,-420,1,0,2,3,77,3,999,0,0
29327,48,2,2,0,623,1,0,2,3,1425,2,999,0,1
29328,32,5,2,0,739,1,0,2,3,266,2,999,0,0
29329,31,5,0,0,0,0,0,2,3,269,2,999,0,0
29330,21,9,2,0,948,0,0,2,3,77,2,999,0,0
29331,46,2,1,0,977,0,1,2,3,436,3,999,0,1
